           TIME,                NH4N,                NO3N,                PO4P,                DOXY,                DIAC,                ZOOC,                ZOON,                ZOOP,                DETC,                DETN,                DETP,                 DOC,                 DON,                 DOP,          NOFIX_CYNC,                 OPA,    DISSOLVED_SILICA,  PARTICULATE_SILICA,            FIX_CYNC,                 DIC,          ALKALINITY
       9.833333,        0.0794321147,        0.1473216578,        0.0016598717,       16.0645578088,        0.0027973063,        0.0315416379,        0.0059342848,        0.0006313443,        9.2452391479,        1.4272120153,        0.0571024678,        7.9882682117,        1.1157681099,        0.0145647654,        1.6056545843,        0.8237252607,        2.8652324952,        3.7223946762,        0.0001787354,        0.0023774348,        0.0027372630
       9.875000,        0.0794473358,        0.1474915152,        0.0016590237,       16.0455167210,        0.0027670701,        0.0315921699,        0.0059504443,        0.0006330109,        9.2494787970,        1.4273483971,        0.0570902276,        7.9882735072,        1.1146143524,        0.0145726627,        1.6067805026,        0.8230321956,        2.8654084675,        3.7214847193,        0.0001801690,        0.0023768951,        0.0027372730
       9.916667,        0.0794582808,        0.1476613836,        0.0016581881,       16.0266096341,        0.0027380355,        0.0316427379,        0.0059665611,        0.0006346728,        9.2537170116,        1.4274848376,        0.0570780236,        7.9882810215,        1.1134660330,        0.0145806405,        1.6079021103,        0.8223369457,        2.8655843542,        3.7205739093,        0.0001816127,        0.0023763559,        0.0027372827
       9.958333,        0.0794650165,        0.1478312110,        0.0016573645,       16.0078359994,        0.0027101548,        0.0316933416,        0.0059826356,        0.0006363300,        9.2579538167,        1.4276213419,        0.0570658563,        7.9882907471,        1.1123231248,        0.0145886968,        1.6090194808,        0.8216395554,        2.8657601547,        3.7196622963,        0.0001830666,        0.0023758171,        0.0027372922
      10.000000,        0.0794676088,        0.1480009460,        0.0016565527,       15.9891952627,        0.0026833820,        0.0317439809,        0.0059986683,        0.0006379825,        9.2621892360,        1.4277579147,        0.0570537263,        7.9883026768,        1.1111856010,        0.0145968298,        1.6101326856,        0.8209400683,        2.8659358685,        3.7187499286,        0.0001845306,        0.0023752788,        0.0027373015
      10.041667,        0.0794661230,        0.1481705384,        0.0016557523,       15.9706868645,        0.0026576731,        0.0317946558,        0.0060146594,        0.0006396305,        9.2664232915,        1.4278945605,        0.0570416339,        7.9883168032,        1.1100534353,        0.0146050376,        1.6112417948,        0.8202385266,        2.8661114948,        3.7178368523,        0.0001860050,        0.0023747410,        0.0027373106
      10.083333,        0.0794606232,        0.1483399389,        0.0016549630,       15.9523102405,        0.0026329858,        0.0318453661,        0.0060306093,        0.0006412738,        9.2706560039,        1.4280312833,        0.0570295795,        7.9883331189,        1.1089266014,        0.0146133184,        1.6123468771,        0.8195349720,        2.8662870333,        3.7169231118,        0.0001874897,        0.0023742037,        0.0027373195
      10.125000,        0.0794511732,        0.1485090990,        0.0016541847,       15.9340648212,        0.0026092795,        0.0318961116,        0.0060465184,        0.0006429127,        9.2748873926,        1.4281680869,        0.0570175635,        7.9883516169,        1.1078050733,        0.0146216706,        1.6134479995,        0.8188294450,        2.8664624833,        3.7160087498,        0.0001889850,        0.0023736668,        0.0027373281
      10.166667,        0.0794378359,        0.1486779713,        0.0016534170,       15.9159500329,        0.0025865152,        0.0319468923,        0.0060623871,        0.0006445470,        9.2791174757,        1.4283049751,        0.0570055862,        7.9883722899,        1.1066888252,        0.0146300923,        1.6145452277,        0.8181219854,        2.8666378444,        3.7150938072,        0.0001904907,        0.0023731304,        0.0027373366
      10.208333,        0.0794206732,        0.1488465091,        0.0016526598,       15.8979652974,        0.0025646555,        0.0319977079,        0.0060782156,        0.0006461769,        9.2833462701,        1.4284419509,        0.0569936479,        7.9883951308,        1.1055778314,        0.0146385821,        1.6156386257,        0.8174126320,        2.8668131161,        3.7141783233,        0.0001920072,        0.0023725944,        0.0027373449
      10.250000,        0.0793997467,        0.1490146667,        0.0016519126,       15.8801100327,        0.0025436643,        0.0320485585,        0.0060940044,        0.0006478024,        9.2875737915,        1.4285790175,        0.0569817490,        7.9884201326,        1.1044720664,        0.0146471381,        1.6167282565,        0.8167014228,        2.8669882980,        3.7132623358,        0.0001935343,        0.0023720588,        0.0027373530
      10.291667,        0.0793751170,        0.1491823990,        0.0016511754,       15.8623836525,        0.0025235072,        0.0320994437,        0.0061097539,        0.0006494236,        9.2918000546,        1.4287161776,        0.0569698895,        7.9884472881,        1.1033715050,        0.0146557589,        1.6178141815,        0.8159883949,        2.8671633896,        3.7123458809,        0.0001950722,        0.0023715237,        0.0027373609
      10.333333,        0.0793468441,        0.1493496621,        0.0016504478,       15.8447855673,        0.0025041510,        0.0321503636,        0.0061254643,        0.0006510403,        9.2960250730,        1.4288534339,        0.0569580699,        7.9884765906,        1.1022761221,        0.0146644429,        1.6188964607,        0.8152735847,        2.8673383905,        3.7114289935,        0.0001966211,        0.0023709890,        0.0027373687
      10.375000,        0.0793149872,        0.1495164127,        0.0016497296,       15.8273151838,        0.0024855638,        0.0322013180,        0.0061411359,        0.0006526528,        9.3002488594,        1.4289907886,        0.0569462902,        7.9885080329,        1.1011858928,        0.0146731886,        1.6199751530,        0.8145570277,        2.8675133003,        3.7105117067,        0.0001981809,        0.0023704547,        0.0027373763
      10.416667,        0.0792796049,        0.1496826082,        0.0016490206,       15.8099719058,        0.0024677150,        0.0322523067,        0.0061567693,        0.0006542611,        9.3044714252,        1.4291282439,        0.0569345506,        7.9885416084,        1.1001007924,        0.0146819945,        1.6210503160,        0.8138387586,        2.8676881186,        3.7095940528,        0.0001997518,        0.0023699208,        0.0027373838
      10.458333,        0.0792407550,        0.1498482069,        0.0016483207,       15.7927551337,        0.0024505753,        0.0323033296,        0.0061723646,        0.0006558651,        9.3086927814,        1.4292658018,        0.0569228513,        7.9885773100,        1.0990207965,        0.0146908592,        1.6221220061,        0.8131188115,        2.8678628451,        3.7086760625,        0.0002013339,        0.0023693874,        0.0027373911
      10.500000,        0.0791984949,        0.1500131680,        0.0016476295,       15.7756642653,        0.0024341165,        0.0323543867,        0.0061879222,        0.0006574649,        9.3129129377,        1.4294034640,        0.0569111924,        7.9886151312,        1.0979458805,        0.0146997813,        1.6231902782,        0.8123972198,        2.8680374795,        3.7077577653,        0.0002029272,        0.0023688543,        0.0027373982
      10.541667,        0.0791528811,        0.1501774512,        0.0016469468,       15.7586986957,        0.0024183115,        0.0324054777,        0.0062034425,        0.0006590606,        9.3171319033,        1.4295412320,        0.0568995741,        7.9886550650,        1.0968760204,        0.0147087594,        1.6242551864,        0.8116740158,        2.8682120213,        3.7068391895,        0.0002045319,        0.0023683217,        0.0027374052
      10.583333,        0.0791039694,        0.1503410170,        0.0016462726,       15.7418578174,        0.0024031343,        0.0324566026,        0.0062189258,        0.0006606522,        9.3213496863,        1.4296791073,        0.0568879964,        7.9886971048,        1.0958111922,        0.0147177922,        1.6253167834,        0.8109492316,        2.8683864704,        3.7059203624,        0.0002061479,        0.0023677894,        0.0027374121
      10.625000,        0.0790518150,        0.1505038268,        0.0016456065,       15.7251410210,        0.0023885599,        0.0325077611,        0.0062343723,        0.0006622397,        9.3255662944,        1.4298170911,        0.0568764594,        7.9887412442,        1.0947513722,        0.0147268784,        1.6263751209,        0.8102228982,        2.8685608263,        3.7050013100,        0.0002077755,        0.0023672575,        0.0027374189
