day,b1_NH4_N,b1_NO3_N,b1_PO4_P,b1_DISS_OXYGEN,b1_DIA_C,b1_ZOO_C,b1_ZOO_N,b1_ZOO_P,b1_DET_PART_ORG_C,b1_DET_PART_ORG_N,b1_DET_PART_ORG_P,b1_DISS_ORG_C,b1_DISS_ORG_N,b1_DISS_ORG_P,b1_CYN_C,b1_OPA_C,b1_DISS_Si,b1_PART_Si,b1_FIX_CYN_C,b1_INORG_C,b1_TOT_ALK,b1_FE_II,b1_FE_III,b1_MN_II,b1_MN_IV,b1_CA,b1_MG,b1_S_PLUS_6,b1_S_MINUS_2,b1_CH4_C,b1_NOST_VEG_HET_C,b1_AKI_C,b2_NH4_N,b2_NO3_N,b2_PO4_P,b2_DISS_OXYGEN,b2_DIA_C,b2_ZOO_C,b2_ZOO_N,b2_ZOO_P,b2_DET_PART_ORG_C,b2_DET_PART_ORG_N,b2_DET_PART_ORG_P,b2_DISS_ORG_C,b2_DISS_ORG_N,b2_DISS_ORG_P,b2_CYN_C,b2_OPA_C,b2_DISS_Si,b2_PART_Si,b2_FIX_CYN_C,b2_INORG_C,b2_TOT_ALK,b2_FE_II,b2_FE_III,b2_MN_II,b2_MN_IV,b2_CA,b2_MG,b2_S_PLUS_6,b2_S_MINUS_2,b2_CH4_C,b2_NOST_VEG_HET_C,b2_AKI_C,b3_NH4_N,b3_NO3_N,b3_PO4_P,b3_DISS_OXYGEN,b3_DIA_C,b3_ZOO_C,b3_ZOO_N,b3_ZOO_P,b3_DET_PART_ORG_C,b3_DET_PART_ORG_N,b3_DET_PART_ORG_P,b3_DISS_ORG_C,b3_DISS_ORG_N,b3_DISS_ORG_P,b3_CYN_C,b3_OPA_C,b3_DISS_Si,b3_PART_Si,b3_FIX_CYN_C,b3_INORG_C,b3_TOT_ALK,b3_FE_II,b3_FE_III,b3_MN_II,b3_MN_IV,b3_CA,b3_MG,b3_S_PLUS_6,b3_S_MINUS_2,b3_CH4_C,b3_NOST_VEG_HET_C,b3_AKI_C,b4_NH4_N,b4_NO3_N,b4_PO4_P,b4_DISS_OXYGEN,b4_DIA_C,b4_ZOO_C,b4_ZOO_N,b4_ZOO_P,b4_DET_PART_ORG_C,b4_DET_PART_ORG_N,b4_DET_PART_ORG_P,b4_DISS_ORG_C,b4_DISS_ORG_N,b4_DISS_ORG_P,b4_CYN_C,b4_OPA_C,b4_DISS_Si,b4_PART_Si,b4_FIX_CYN_C,b4_INORG_C,b4_TOT_ALK,b4_FE_II,b4_FE_III,b4_MN_II,b4_MN_IV,b4_CA,b4_MG,b4_S_PLUS_6,b4_S_MINUS_2,b4_CH4_C,b4_NOST_VEG_HET_C,b4_AKI_C,b5_NH4_N,b5_NO3_N,b5_PO4_P,b5_DISS_OXYGEN,b5_DIA_C,b5_ZOO_C,b5_ZOO_N,b5_ZOO_P,b5_DET_PART_ORG_C,b5_DET_PART_ORG_N,b5_DET_PART_ORG_P,b5_DISS_ORG_C,b5_DISS_ORG_N,b5_DISS_ORG_P,b5_CYN_C,b5_OPA_C,b5_DISS_Si,b5_PART_Si,b5_FIX_CYN_C,b5_INORG_C,b5_TOT_ALK,b5_FE_II,b5_FE_III,b5_MN_II,b5_MN_IV,b5_CA,b5_MG,b5_S_PLUS_6,b5_S_MINUS_2,b5_CH4_C,b5_NOST_VEG_HET_C,b5_AKI_C
1743,0.077300,0.114367,0.013480,9.760000,0.000000,0.040000,0.010000,0.002000,3.980000,0.745333,0.016420,6.266667,0.554333,0.011150,0.223333,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018030,0.242832,0.054593,11.628571,0.000000,0.040000,0.010000,0.002000,1.468591,0.237119,0.018851,6.469762,0.837897,0.020826,1.043004,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018030,0.242832,0.054593,11.628571,0.000000,0.040000,0.010000,0.002000,1.468591,0.237119,0.018851,6.469762,0.837897,0.020826,1.043004,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018030,0.242832,0.054593,11.628571,0.000000,0.040000,0.010000,0.002000,1.468591,0.237119,0.018851,6.469762,0.837897,0.020826,1.043004,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018030,0.242832,0.054593,11.628571,0.000000,0.040000,0.010000,0.002000,1.468591,0.237119,0.018851,6.469762,0.837897,0.020826,1.043004,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1744,0.078409,0.117697,0.013700,9.768182,0.000000,0.040000,0.010000,0.002000,3.765455,0.706030,0.015825,6.207879,0.549576,0.011291,0.213030,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018389,0.253612,0.054394,11.707143,0.000000,0.040000,0.010000,0.002000,1.363285,0.223623,0.018699,6.433357,0.852862,0.019615,0.946720,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018389,0.253612,0.054394,11.707143,0.000000,0.040000,0.010000,0.002000,1.363285,0.223623,0.018699,6.433357,0.852862,0.019615,0.946720,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018389,0.253612,0.054394,11.707143,0.000000,0.040000,0.010000,0.002000,1.363285,0.223623,0.018699,6.433357,0.852862,0.019615,0.946720,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018389,0.253612,0.054394,11.707143,0.000000,0.040000,0.010000,0.002000,1.363285,0.223623,0.018699,6.433357,0.852862,0.019615,0.946720,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1745,0.079518,0.121027,0.013920,9.776364,0.000000,0.040000,0.010000,0.002000,3.550909,0.666727,0.015231,6.149091,0.544818,0.011432,0.202727,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018748,0.264391,0.054195,11.785714,0.000000,0.040000,0.010000,0.002000,1.257979,0.210127,0.018546,6.396952,0.867827,0.018404,0.850436,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018748,0.264391,0.054195,11.785714,0.000000,0.040000,0.010000,0.002000,1.257979,0.210127,0.018546,6.396952,0.867827,0.018404,0.850436,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018748,0.264391,0.054195,11.785714,0.000000,0.040000,0.010000,0.002000,1.257979,0.210127,0.018546,6.396952,0.867827,0.018404,0.850436,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.018748,0.264391,0.054195,11.785714,0.000000,0.040000,0.010000,0.002000,1.257979,0.210127,0.018546,6.396952,0.867827,0.018404,0.850436,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1746,0.080627,0.124358,0.014140,9.784545,0.000000,0.040000,0.010000,0.002000,3.336364,0.627424,0.014636,6.090303,0.540061,0.011573,0.192424,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019107,0.275170,0.053996,11.864286,0.000000,0.040000,0.010000,0.002000,1.152674,0.196631,0.018394,6.360548,0.882792,0.017193,0.754152,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019107,0.275170,0.053996,11.864286,0.000000,0.040000,0.010000,0.002000,1.152674,0.196631,0.018394,6.360548,0.882792,0.017193,0.754152,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019107,0.275170,0.053996,11.864286,0.000000,0.040000,0.010000,0.002000,1.152674,0.196631,0.018394,6.360548,0.882792,0.017193,0.754152,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019107,0.275170,0.053996,11.864286,0.000000,0.040000,0.010000,0.002000,1.152674,0.196631,0.018394,6.360548,0.882792,0.017193,0.754152,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1747,0.081736,0.127688,0.014360,9.792727,0.000000,0.040000,0.010000,0.002000,3.121818,0.588121,0.014042,6.031515,0.535303,0.011714,0.182121,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019466,0.285949,0.053798,11.942857,0.000000,0.040000,0.010000,0.002000,1.047368,0.183135,0.018242,6.324143,0.897757,0.015982,0.657868,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019466,0.285949,0.053798,11.942857,0.000000,0.040000,0.010000,0.002000,1.047368,0.183135,0.018242,6.324143,0.897757,0.015982,0.657868,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019466,0.285949,0.053798,11.942857,0.000000,0.040000,0.010000,0.002000,1.047368,0.183135,0.018242,6.324143,0.897757,0.015982,0.657868,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019466,0.285949,0.053798,11.942857,0.000000,0.040000,0.010000,0.002000,1.047368,0.183135,0.018242,6.324143,0.897757,0.015982,0.657868,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1748,0.082845,0.131018,0.014580,9.800909,0.000000,0.040000,0.010000,0.002000,2.907273,0.548818,0.013447,5.972727,0.530545,0.011855,0.171818,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019825,0.296729,0.053599,12.021429,0.000000,0.040000,0.010000,0.002000,0.942063,0.169639,0.018089,6.287738,0.912722,0.014771,0.561584,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019825,0.296729,0.053599,12.021429,0.000000,0.040000,0.010000,0.002000,0.942063,0.169639,0.018089,6.287738,0.912722,0.014771,0.561584,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019825,0.296729,0.053599,12.021429,0.000000,0.040000,0.010000,0.002000,0.942063,0.169639,0.018089,6.287738,0.912722,0.014771,0.561584,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.019825,0.296729,0.053599,12.021429,0.000000,0.040000,0.010000,0.002000,0.942063,0.169639,0.018089,6.287738,0.912722,0.014771,0.561584,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1749,0.083955,0.134348,0.014800,9.809091,0.000000,0.040000,0.010000,0.002000,2.692727,0.509515,0.012853,5.913939,0.525788,0.011995,0.161515,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.020184,0.307508,0.053400,12.100000,0.000000,0.040000,0.010000,0.002000,0.836757,0.156144,0.017937,6.251333,0.927687,0.013560,0.465300,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.020184,0.307508,0.053400,12.100000,0.000000,0.040000,0.010000,0.002000,0.836757,0.156144,0.017937,6.251333,0.927687,0.013560,0.465300,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.020184,0.307508,0.053400,12.100000,0.000000,0.040000,0.010000,0.002000,0.836757,0.156144,0.017937,6.251333,0.927687,0.013560,0.465300,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.020184,0.307508,0.053400,12.100000,0.000000,0.040000,0.010000,0.002000,0.836757,0.156144,0.017937,6.251333,0.927687,0.013560,0.465300,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1750,0.085064,0.137679,0.015020,9.817273,0.000000,0.040000,0.010000,0.002000,2.478182,0.470212,0.012258,5.855152,0.521030,0.012136,0.151212,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.021686,0.317373,0.053749,12.036429,0.000000,0.040000,0.010000,0.002000,0.826280,0.153497,0.017586,6.249000,0.941578,0.013433,0.453489,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.021686,0.317373,0.053749,12.036429,0.000000,0.040000,0.010000,0.002000,0.826280,0.153497,0.017586,6.249000,0.941578,0.013433,0.453489,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.021686,0.317373,0.053749,12.036429,0.000000,0.040000,0.010000,0.002000,0.826280,0.153497,0.017586,6.249000,0.941578,0.013433,0.453489,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.021686,0.317373,0.053749,12.036429,0.000000,0.040000,0.010000,0.002000,0.826280,0.153497,0.017586,6.249000,0.941578,0.013433,0.453489,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1751,0.086173,0.141009,0.015240,9.825455,0.000000,0.040000,0.010000,0.002000,2.263636,0.430909,0.011664,5.796364,0.516273,0.012277,0.140909,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.023189,0.327239,0.054098,11.972857,0.000000,0.040000,0.010000,0.002000,0.815803,0.150851,0.017235,6.246667,0.955470,0.013306,0.441678,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.023189,0.327239,0.054098,11.972857,0.000000,0.040000,0.010000,0.002000,0.815803,0.150851,0.017235,6.246667,0.955470,0.013306,0.441678,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.023189,0.327239,0.054098,11.972857,0.000000,0.040000,0.010000,0.002000,0.815803,0.150851,0.017235,6.246667,0.955470,0.013306,0.441678,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.023189,0.327239,0.054098,11.972857,0.000000,0.040000,0.010000,0.002000,0.815803,0.150851,0.017235,6.246667,0.955470,0.013306,0.441678,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1752,0.087282,0.144339,0.015460,9.833636,0.000000,0.040000,0.010000,0.002000,2.049091,0.391606,0.011069,5.737576,0.511515,0.012418,0.130606,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.024691,0.337104,0.054446,11.909286,0.000000,0.040000,0.010000,0.002000,0.805326,0.148205,0.016884,6.244333,0.969362,0.013179,0.429867,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.024691,0.337104,0.054446,11.909286,0.000000,0.040000,0.010000,0.002000,0.805326,0.148205,0.016884,6.244333,0.969362,0.013179,0.429867,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.024691,0.337104,0.054446,11.909286,0.000000,0.040000,0.010000,0.002000,0.805326,0.148205,0.016884,6.244333,0.969362,0.013179,0.429867,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.024691,0.337104,0.054446,11.909286,0.000000,0.040000,0.010000,0.002000,0.805326,0.148205,0.016884,6.244333,0.969362,0.013179,0.429867,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1753,0.088391,0.147670,0.015680,9.841818,0.000000,0.040000,0.010000,0.002000,1.834545,0.352303,0.010475,5.678788,0.506758,0.012559,0.120303,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.026194,0.346969,0.054795,11.845714,0.000000,0.040000,0.010000,0.002000,0.794849,0.145559,0.016533,6.242000,0.983253,0.013051,0.418056,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.026194,0.346969,0.054795,11.845714,0.000000,0.040000,0.010000,0.002000,0.794849,0.145559,0.016533,6.242000,0.983253,0.013051,0.418056,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.026194,0.346969,0.054795,11.845714,0.000000,0.040000,0.010000,0.002000,0.794849,0.145559,0.016533,6.242000,0.983253,0.013051,0.418056,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.026194,0.346969,0.054795,11.845714,0.000000,0.040000,0.010000,0.002000,0.794849,0.145559,0.016533,6.242000,0.983253,0.013051,0.418056,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1754,0.089500,0.151000,0.015900,9.850000,0.000000,0.040000,0.010000,0.002000,1.620000,0.313000,0.009880,5.620000,0.502000,0.012700,0.110000,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.027696,0.356835,0.055144,11.782143,0.000000,0.040000,0.010000,0.002000,0.784372,0.142913,0.016182,6.239667,0.997145,0.012924,0.406244,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.027696,0.356835,0.055144,11.782143,0.000000,0.040000,0.010000,0.002000,0.784372,0.142913,0.016182,6.239667,0.997145,0.012924,0.406244,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.027696,0.356835,0.055144,11.782143,0.000000,0.040000,0.010000,0.002000,0.784372,0.142913,0.016182,6.239667,0.997145,0.012924,0.406244,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.027696,0.356835,0.055144,11.782143,0.000000,0.040000,0.010000,0.002000,0.784372,0.142913,0.016182,6.239667,0.997145,0.012924,0.406244,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1755,0.091442,0.149462,0.015598,9.882692,0.000000,0.040000,0.010000,0.002000,1.621923,0.314308,0.009808,5.617692,0.498923,0.012470,0.110769,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.029199,0.366700,0.055493,11.718571,0.000000,0.040000,0.010000,0.002000,0.773895,0.140267,0.015831,6.237333,1.011037,0.012797,0.394433,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.029199,0.366700,0.055493,11.718571,0.000000,0.040000,0.010000,0.002000,0.773895,0.140267,0.015831,6.237333,1.011037,0.012797,0.394433,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.029199,0.366700,0.055493,11.718571,0.000000,0.040000,0.010000,0.002000,0.773895,0.140267,0.015831,6.237333,1.011037,0.012797,0.394433,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.029199,0.366700,0.055493,11.718571,0.000000,0.040000,0.010000,0.002000,0.773895,0.140267,0.015831,6.237333,1.011037,0.012797,0.394433,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1756,0.093385,0.147923,0.015297,9.915385,0.000000,0.040000,0.010000,0.002000,1.623846,0.315615,0.009735,5.615385,0.495846,0.012239,0.111538,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.030701,0.376565,0.055842,11.655000,0.000000,0.040000,0.010000,0.002000,0.763418,0.137621,0.015480,6.235000,1.024928,0.012670,0.382622,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.030701,0.376565,0.055842,11.655000,0.000000,0.040000,0.010000,0.002000,0.763418,0.137621,0.015480,6.235000,1.024928,0.012670,0.382622,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.030701,0.376565,0.055842,11.655000,0.000000,0.040000,0.010000,0.002000,0.763418,0.137621,0.015480,6.235000,1.024928,0.012670,0.382622,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.030701,0.376565,0.055842,11.655000,0.000000,0.040000,0.010000,0.002000,0.763418,0.137621,0.015480,6.235000,1.024928,0.012670,0.382622,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
1757,0.095327,0.146385,0.014995,9.948077,0.000000,0.040000,0.010000,0.002000,1.625769,0.316923,0.009663,5.613077,0.492769,0.012009,0.112308,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.032204,0.386431,0.056190,11.591429,0.000000,0.040000,0.010000,0.002000,0.752941,0.134975,0.015129,6.232667,1.038820,0.012543,0.370811,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.032204,0.386431,0.056190,11.591429,0.000000,0.040000,0.010000,0.002000,0.752941,0.134975,0.015129,6.232667,1.038820,0.012543,0.370811,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.032204,0.386431,0.056190,11.591429,0.000000,0.040000,0.010000,0.002000,0.752941,0.134975,0.015129,6.232667,1.038820,0.012543,0.370811,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.032204,0.386431,0.056190,11.591429,0.000000,0.040000,0.010000,0.002000,0.752941,0.134975,0.015129,6.232667,1.038820,0.012543,0.370811,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
